name_of_profile,number_of_posts,followers,following,description_of_profile,hashtags_of_description,other_tags_of_description,lifestyle_stories,is_private,following_names,followers_names
lisa.klampfer,30,494,336,Lւsa маrւе 21•Graz☀️   🍁вмє  may your life be full of sunshine but your playlist rather hood,,Followed by ,,,,
