name_of_profile,number_of_posts,followers,following,description_of_profile,hashtags_of_description,other_tags_of_description,lifestyle_stories,is_private,following_names,followers_names
juliescakedesign,196,"1,276",519,"Julia Plattner Hallo, ich bin Julie und ich backe gerne. Ok, ich liebe es. Egal ob Kuchen, Kekse oder extravagante Torten🦋 Bei mir brennt nix an 😇 Kärnten -> Graz☀",,,Brot Granola 🍞 #nachgebacken 👀 ⬛🌲🦌🍒 Croissants 🥐 Schoko-Datteln 🍫 Zitronenkekse 🍋 🦖 Apfel-Galette 🍎 ⚡- Mc 👑 🍎-Tartelettes 🚂 Cruffins 🌼 🍠-Brownies Schokowürfel 🌼,,,
