name_of_profile,number_of_posts,followers,following,description_of_profile,hashtags_of_description,other_tags_of_description,lifestyle_stories,is_private,following_names,followers_names
25gramscoffee,294,"1,691","1,833",25 GRAMS Cold Brew Coffee specialty cold brew coffee handcrafted in Austria-shipping eurowide ☝️100% transparent ☕️no artificials 🌱organic 🍹DM for wholesale and private label linktr.ee/25gramscoffee,,Followed by ,Graz NITRO Slovenia Italy Germany Vienna Colombia Salzburg Klagifornia Croatia Rwanda,,,
