name_of_profile,number_of_posts,followers,following,description_of_profile,hashtags_of_description,other_tags_of_description,lifestyle_stories,is_private,following_names,followers_names
austriadiscover,359,"4,990",360,austriadiscover Naturefriends👋 Nature🌿Photography📸 and Videos🎬 Traveling in Styria💚Austria🇦🇹 Drone🛰 Dji Mavic Mini and Camera📷 instagram.com/austriadiscover,,,Cake 🍰😍 Freedom🦅💙 Coffee time 🤎 Energy🇦🇹,,,
