name_of_profile,number_of_posts,followers,following,description_of_profile,hashtags_of_description,other_tags_of_description,lifestyle_stories,is_private,following_names,followers_names
roccymartini,21,208,207,ROCCO's BAR AUT 🇦🇹  Barkeeper aus Leidenschaft 🍾 Rocco's Pop Up Bar 🍸🥂 Network Marketer 💼 www.facebook.com/roccoscocktailbar,,Followed by ,,True,,
