name_of_profile,number_of_posts,followers,following,description_of_profile,hashtags_of_description,other_tags_of_description,lifestyle_stories,is_private,following_names,followers_names
falstaff.profi,581,25.8k,"1,918","Falstaff PROFI The phenomenal 📚magazine for  🏩hotel industry, 🍽️ gastronomy, 🌍 tourism & countless 💼 hospitality jobs. Together we are shaking up the industry💪 www.falstaff.at/profi",,Followed by ,JOBS YTC 21 #11erChallenge NEWS VIDEO FOODSCHOOL YTC 20 IM TALK SPOT ON YTC LECTURE PEOPLE WORK F&B,,,
