name_of_profile,number_of_posts,followers,following,description_of_profile,hashtags_of_description,other_tags_of_description,lifestyle_stories,is_private,following_names,followers_names
marryicetea,180,"2,014",809,"Marry Icetea Regionaler Natureistee mit 100 % steirischen ganzen Beeren.  Erhältlich bei  ,   uvm. Jetzt entdecken👇 www.shopmarryicetea.com/blogs/news/sommerlicher-marry-seko-aperitif",#verrücktnachmarry,Product/Service @spar_oesterreich @fromaustria,HAÌDI Events Gastro Produktion MarryxSpar 2Min2Mio Community,,,
