name_of_profile,number_of_posts,followers,following,description_of_profile,hashtags_of_description,other_tags_of_description,lifestyle_stories,is_private,following_names,followers_names
itsdelicy,139,920,551,Delicy 🔥 Taste-Scouting by  Wir entdecken die heißesten Food & Beverages Trends aus ganz Europa! 🔥  www.delicy.de,#delicy #geschmacksentdecker,,breakfast 🤍,,,
