name_of_profile,number_of_posts,followers,following,description_of_profile,hashtags_of_description,other_tags_of_description,lifestyle_stories,is_private,following_names,followers_names
purkarthofer_eis,170,609,129,"Purkarthofer Eis Genieße hochwertiges Eis aus unserer traditionsreichen Eismanufaktur bei traumhaftem Ambiente im Blumenpark in Fernitz-Mellach, im Süden von Graz. AT purkarthofer-eis.at",,Followed by ,Partners&friends Onlineshop Eis-Highlights süße Highlights specials,,,
