name_of_profile,number_of_posts,followers,following,description_of_profile,hashtags_of_description,other_tags_of_description,lifestyle_stories,is_private,following_names,followers_names
billardcafe_immervoll,114,118,109,Billardcafe Immervoll Pool 🎱 Snooker Carambol Dart 🎯 Tischfußball Food and drinks 🍻 🖐🏻 Mo. - So. ab 16:00 Uhr 🥃 Happy Hour tgl. 21:00 - 22:00 ☎️ Reservierung - Anruf www.immervoll.at,,Product/Service Followed by ,2020 2019,,,
