name_of_profile,number_of_posts,followers,following,description_of_profile,hashtags_of_description,other_tags_of_description,lifestyle_stories,is_private,following_names,followers_names
iamkriis,"1,230",1m,900,"iamkristindavis Goodwill Ambassador UNHCR ,producer Gardeners of Eden documentary on iTunes and Netflix , Patron of The Sheldrick Trust instagram.com/stories/iamkristindavis/2648982956473165195?utm_medium=copy_link",,,Fur babies 🐘 🌞 UNHCR💙 Woke Charlotte SA RTT ❤️ Highlights,,,
